-0.935914,-14.1888,-9.82192,7.71336,5.61567,-2.51374,-2.19142,3.47324,4.58176,5.62309,-5.15862,-8.29157,-4.49154,0.907783,6.32742,3.57182,3.80362
0.149083,14.8067,6.01185,-9.32313,3.49033,6.23225,3.76713,-2.49325,7.50191,4.79488,-24.8609,-18.0346,-7.42744,2.56481,39.1246,30.7094,3.15017
-0.09643,35.1724,14.4758,-17.553,-3.66344,3.37552,17.4149,-17.6055,-7.79639,16.7686,-4.98629,-4.85441,-15.3786,-11.0119,21.7384,33.7127,32.4964
-0.211325,4.79682,0.25535,-3.82561,5.28702,5.87244,5.1897,3.60784,5.3278,-5.20935,-27.3574,-16.009,1.05175,14.6138,28.1993,14.7483,1.49478
4.35538,44.4707,39.7847,-5.14848,-15.0588,11.413,-4.50598,-13.0857,17.7312,-41.2165,-14.6714,22.4828,-1.94145,4.46748,22.9217,24.8957,3.68287
0.1913,1.90006,1.85,0.822073,1.26942,0.473942,0.44937,0.911842,0.797485,-0.400049,-1.88927,-1.89163,-1.24808,-0.781512,0.0577498,0.377419,0.0596056
-2.2632,-2.22418,-8.52967,-0.0218526,8.22575,5.70698,-3.43259,-8.46855,5.98172,-1.4443,-6.0354,3.67463,6.61018,-2.2817,-5.00019,-1.62193,-6.73951
-0.273307,-0.250666,-0.691244,-0.241119,-0.219116,-1.79259,-1.17321,2.54884,3.55148,-0.694075,-2.25783,-3.12284,-6.58702,-4.45796,1.76725,6.33323,8.13938
-10.2334,-10.1216,-7.9492,0.0289642,4.35203,-0.542077,-1.45702,2.39089,-0.479168,0.259184,4.60541,-0.270869,0.169557,0.048624,-7.24466,-6.7966,-3.76713
-2.70189,-2.92037,-3.6149,-4.49951,6.82636,7.94177,-5.10402,-4.23599,2.62588,-1.25706,-7.17618,7.50336,5.19002,-4.94587,-2.57575,-6.18283,-6.83364
-0.36845,-0.412258,-0.589518,-0.942704,0.198055,-1.9794,-1.62485,1.57185,4.52223,2.75886,-2.83895,-1.918,-13.0678,-8.27451,4.25102,-2.72685,-5.17992
-9.66921,-9.74514,-9.91539,-6.73712,3.17452,6.53065,2.16381,-1.13322,-2.56526,-0.159022,6.73596,8.17068,-6.95154,-9.08936,-2.58511,-7.35264,-9.47366
-2.99482,-2.58397,-0.258184,-3.67593,1.86561,7.56656,-1.61492,-3.93355,0.552418,-2.27292,-4.49835,7.92093,1.74495,-6.05058,-0.785278,-2.83601,-2.74955
-0.107058,-0.0979593,-0.234924,-1.26616,-0.243289,-1.77003,-1.5198,0.438654,4.62273,6.02247,-1.52787,-4.86603,-14.2739,-9.66572,-0.948298,-3.03931,-0.130825
-10.6875,-10.5725,-10.0638,-10.3136,-2.96575,14.2697,8.64711,-7.9594,-3.21286,-0.780592,10.1422,13.0367,-11.5861,-12.4466,-6.11952,-11.8882,-12.3024
-0.173416,-0.0952604,-0.13167,-0.554476,-1.35407,3.19544,3.10114,-2.4507,-2.2682,-3.63189,0.64234,4.48285,-1.72612,-4.44279,2.00527,8.11766,8.87657
